Laikotarpis;Rodiklis;Administracinė teritorija;Gyvenamoji vietovė;Matavimo vienetai;Reikšmė
2000;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;22.9
2001;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;23.4
2002;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;23.5
2003;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;24.1
2004;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;25.5
2005;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;25.9
2006;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;26.3
2007;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;27.1
2008;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;28.0
2009;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;30.2
2010;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;31.4
2011;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;32.6
2012;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;33.2
2013;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;33.8
2014;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;35.0
2015;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;35.9
2016;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;37.2
2017;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;38.5
2018;Naudingasis plotas, tenkantis vienam gyventojui;Jurbarko r. sav.;Miestas ir kaimas;m²;39.5
1995;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;
1996;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;21.8
2001;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;21.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;20.1
2003;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;18.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;21.6
2005;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;22.4
2006;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;23.0
2007;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;23.7
2008;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;25.1
2009;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;30.1
2010;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;31.4
2011;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;32.3
2012;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;32.9
2013;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;33.7
2014;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;34.6
2015;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;35.9
2016;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;37.4
2017;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;39.0
2018;Naudingasis plotas, tenkantis vienam gyventojui;Pagėgių sav.;Miestas ir kaimas;m²;40.3
1995;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;20.1
1996;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;20.5
1997;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;20.8
1998;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;20.9
1999;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;21.2
2000;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;22.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;21.9
2002;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;22.1
2003;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;22.4
2004;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;22.8
2005;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;23.4
2006;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;24.0
2007;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;24.5
2008;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;24.3
2009;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;24.2
2010;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;25.0
2011;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;26.3
2012;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;26.8
2013;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;27.2
2014;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;28.4
2015;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;29.1
2016;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;30.3
2017;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;31.5
2018;Naudingasis plotas, tenkantis vienam gyventojui;Šilalės r. sav.;Miestas ir kaimas;m²;32.6
1995;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;20.9
1996;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;21.5
1997;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;21.7
1998;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;21.8
1999;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;21.9
2000;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;23.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;21.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;20.5
2003;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;21.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;22.1
2005;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;22.8
2006;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;23.2
2007;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;23.7
2008;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;25.4
2009;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;27.2
2010;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;28.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;29.4
2012;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;29.9
2013;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;30.4
2014;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;31.3
2015;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;32.0
2016;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;33.0
2017;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;34.2
2018;Naudingasis plotas, tenkantis vienam gyventojui;Tauragės r. sav.;Miestas ir kaimas;m²;34.9
1995;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;18.1
1996;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;20.0
1997;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;20.1
1998;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;19.4
1999;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;19.6
2000;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;20.9
2001;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;21.0
2002;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;21.2
2003;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;21.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;21.9
2005;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;22.4
2006;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;22.8
2007;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;23.2
2008;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;23.7
2009;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;26.3
2010;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;27.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;28.2
2012;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;28.6
2013;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;29.0
2014;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;29.9
2015;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;30.5
2016;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;31.7
2017;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;32.8
2018;Naudingasis plotas, tenkantis vienam gyventojui;Mažeikių r. sav.;Miestas ir kaimas;m²;33.4
1995;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;20.5
1996;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;20.4
1997;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;20.4
1998;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;21.0
1999;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;21.1
2000;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;20.8
2001;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;22.1
2002;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;22.9
2003;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;23.1
2004;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;24.2
2005;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;25.0
2006;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;25.4
2007;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;25.8
2008;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;25.7
2009;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;26.3
2010;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;27.2
2011;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;28.4
2012;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;28.8
2013;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;29.3
2014;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;30.7
2015;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;31.5
2016;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;32.5
2017;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;34.0
2018;Naudingasis plotas, tenkantis vienam gyventojui;Plungės r. sav.;Miestas ir kaimas;m²;34.6
1995;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;
1996;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;26.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;23.5
2002;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;23.3
2003;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;24.4
2004;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;25.0
2005;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;25.7
2006;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;26.0
2007;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;26.7
2008;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;27.0
2009;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;27.0
2010;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;27.8
2011;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;28.8
2012;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;29.3
2013;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;29.8
2014;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;30.4
2015;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;31.2
2016;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;32.4
2017;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;34.1
2018;Naudingasis plotas, tenkantis vienam gyventojui;Rietavo sav.;Miestas ir kaimas;m²;34.7
1995;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;21.5
1996;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;21.7
1997;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;22.3
1998;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;22.7
1999;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;22.6
2000;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;24.0
2001;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;24.3
2002;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;24.6
2003;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;22.6
2004;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;22.8
2005;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;23.5
2006;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;24.2
2007;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;24.6
2008;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;25.1
2009;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;27.0
2010;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;27.9
2011;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;28.8
2012;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;29.4
2013;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;30.0
2014;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;30.8
2015;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;31.6
2016;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;32.8
2017;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;34.2
2018;Naudingasis plotas, tenkantis vienam gyventojui;Telšių r. sav.;Miestas ir kaimas;m²;35.0
1995;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;27.0
1996;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;27.1
1997;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;27.3
1998;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;28.3
1999;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;28.4
2000;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;29.0
2001;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;30.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;31.1
2003;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;31.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;31.8
2005;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;32.7
2006;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;33.6
2007;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;34.4
2008;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;35.6
2009;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;36.2
2010;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;37.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;38.7
2012;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;39.6
2013;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;40.5
2014;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;42.1
2015;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;43.2
2016;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;44.7
2017;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;46.5
2018;Naudingasis plotas, tenkantis vienam gyventojui;Anykščių r. sav.;Miestas ir kaimas;m²;47.6
1995;Naudingasis plotas, tenkantis vienam gyventojui;Ignalinos r. sav.;Miestas ir kaimas;m²;28.0
